Date,0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-05-01,0.0
2023-05-02,0.0014539085718171115
2023-05-03,-0.0003827475383126266
2023-05-04,0.0015794979743029404
2023-05-05,0.000934231351499548
2023-05-08,0.0029522062735465532
2023-05-09,-2.1915773005691815e-05
2023-05-10,-0.0005961951461825334
2023-05-11,0.0005011849608149678
2023-05-12,0.002116882507315689
2023-05-15,-0.0010717123439308775
2023-05-16,-0.002674889114121117
2023-05-17,-0.00010177712967504875
2023-05-18,-0.0018302273766336561
2023-05-19,0.0004959740614259558
2023-05-22,-0.0013839895411502327
2023-05-23,-0.0016180575425412142
2023-05-24,-0.00223080427982106
2023-05-25,-0.010976071397718945
2023-05-26,-0.0020301137431818356
2023-05-30,-0.004761331853346793
2023-05-31,0.002454940790580516
2023-06-01,0.005104783177489678
2023-06-02,0.0056425534001178015
2023-06-05,-0.0007416035381635983
2023-06-06,0.0014745596125591428
2023-06-07,-0.00033692990559340867
2023-06-08,0.0017915881112522646
2023-06-09,0.0008298334577980027
2023-06-12,0.0005302134192373079
2023-06-13,0.00018527618295835973
2023-06-14,-0.0011071031552640973
2023-06-15,-0.0018572116455366358
2023-06-16,-0.000988195970687155
2023-06-20,0.00855378919204689
2023-06-21,-0.0001171335292910808
2023-06-22,0.00030448387559472816
2023-06-23,-0.0011038100764251323
2023-06-26,0.001072464688752748
2023-06-27,-0.00010273358772468807
2023-06-28,-0.000268683324412807
2023-06-29,0.0017633194078216648
2023-06-30,-0.0026096867676106265
2023-07-03,0.002196248267002571
2023-07-05,0.0013989561890843298
2023-07-06,0.0026219453013586764
2023-07-07,0.0002983437317288238
2023-07-10,0.0014462538522502125
2023-07-11,0.00019031705771566364
2023-07-12,0.0009062165325573177
2023-07-13,-0.006826338123054296
2023-07-14,0.0003064919776876541
2023-07-17,-0.0017113248995720717
2023-07-18,-0.003226277587522771
2023-07-19,0.004379097673844587
2023-07-20,0.0012881690316766637
2023-07-21,-0.001360928138279678
2023-07-24,-0.003501274445617142
2023-07-25,-0.0008701391831434264
2023-07-26,-0.0018655684491226579
2023-07-27,0.0017180858224293306
2023-07-28,-0.0006384084557504398
2023-07-31,0.0011807753915787072
2023-08-01,0.0005840623544267293
2023-08-02,1.3205414790105549e-05
2023-08-03,0.0005013029098933396
2023-08-04,0.00101961592367586
2023-08-07,-0.0001422105251562562
2023-08-08,-0.0037909057557639738
2023-08-09,-4.230477138194257e-05
2023-08-10,7.95166565745132e-05
2023-08-11,0.0001904454598851797
2023-08-14,0.0006357462773115383
2023-08-15,-0.0004137970798536913
2023-08-16,-0.0002795056802058335
2023-08-17,-0.003961561775150623
2023-08-18,-0.0009785521863268564
2023-08-21,-0.00014479684574692837
2023-08-22,-0.001832988448649223
2023-08-23,0.0005232314211322192
2023-08-24,0.0008226822775959273
2023-08-25,0.0001532445919818177
2023-08-28,0.002491268705596792
2023-08-29,0.00015199767468578713
2023-08-30,0.0008044857337024436
2023-08-31,0.00023201067636668764
2023-09-01,0.00034683214367554
2023-09-05,0.0014935772411606959
2023-09-06,-0.001574718775529519
2023-09-07,0.002341247459824304
2023-09-08,0.0026027823485380627
2023-09-11,0.0010351777318860292
2023-09-12,0.002930005630647055
2023-09-13,-0.0008719793412229411
2023-09-14,0.0018978884429283285
2023-09-15,0.0008816843662280325
2023-09-18,0.00018216537778700033
2023-09-19,-0.0007475030523740738
2023-09-20,-0.0011330485308151856
2023-09-21,-0.0032466913788595916
2023-09-22,0.0006547467910309837
2023-09-25,-0.0008293773993706891
2023-09-26,-0.0008181398590681228
2023-09-27,-0.0028598317440054755
2023-09-28,0.006494363593257194
2023-09-29,0.0005253158907805097
2023-10-02,-0.0013829060313712968
2023-10-03,-0.002715672814986827
2023-10-04,0.0001524471897884218
2023-10-05,0.0015411944126226466
2023-10-06,-0.0021793140633063483
2023-10-09,-0.00018359537857408237
2023-10-10,0.001929529909079721
2023-10-11,-0.0023831260209103197
2023-10-12,-0.005657319617177904
2023-10-13,0.0031650331037397384
2023-10-16,-0.0012091584331386225
2023-10-17,0.00013192925949588488
2023-10-18,-0.00020305649878089881
2023-10-19,0.0025574861726854704
2023-10-20,-0.00014438576315844109
2023-10-23,0.002704577524606143
2023-10-24,-0.00036440568897256405
2023-10-25,-0.004265206731544108
2023-10-26,-0.0011006769003613836
2023-10-27,-0.003662724742207445
2023-10-30,0.004684941482222364
2023-10-31,0.00365947522688179
2023-11-01,-0.0013598250815788128
2023-11-02,0.005769237330850333
2023-11-03,-0.002861440524908004
2023-11-06,-0.0004508073295588726
2023-11-07,-0.0004506342802391189
2023-11-08,0.0004020528360017433
2023-11-09,0.004888741010446161
2023-11-10,0.0016156985607005843
2023-11-13,0.0002690599852596051
2023-11-14,0.0018398156371084733
2023-11-15,0.0004881931421981168
2023-11-16,0.0004409891520531966
2023-11-17,0.0026248031656027388
2023-11-20,-0.0016737965376670875
2023-11-21,0.0010129405780873102
2023-11-22,0.00014579168001610662
2023-11-24,-0.000708023288170176
2023-11-27,0.00021099060568552616
2023-11-28,0.0003441115853887448
2023-11-29,-0.00039344553616959903
2023-11-30,-0.0016223343952685527
2023-12-01,-0.0013156046814606507
